signal_id,symbol,signal_dir,entry_price,created_at,R,label,reason,hit_bar_idx,state_label,ds_calib_weight
1516442,XAUUSD,BUY,4400.38,2026-08-17T01:36:00.598629+00:00,11.12,,no_touch_in_horizon,12.0,PULLBACK,1.0
1514648,XAUUSD,BUY,4400.51,2026-08-10T23:00:00.554915+00:00,5.02,0.0,stop_first,0.0,REVERSAL,1.0
1515187,XAUUSD,BUY,4400.57,2026-08-12T07:25:00.563389+00:00,7.42,,both_touched_same_bar,0.0,TREND,1.0
1514925,XAUUSD,BUY,4401.0,2026-08-11T13:40:00.561096+00:00,11.82,1.0,target_first,0.0,RANGE,1.0
1514650,XAUUSD,BUY,4401.23,2026-08-10T23:05:09.574453+00:00,5.24,0.0,stop_first,0.0,REVERSAL,1.0
1514670,XAUUSD,BUY,4401.56,2026-08-10T23:55:00.555473+00:00,4.88,0.0,stop_first,0.0,REVERSAL,1.0
1516595,XAUUSD,BUY,4401.72,2026-08-17T11:40:00.582708+00:00,6.66,0.0,stop_first,3.0,PULLBACK,1.0
1515189,XAUUSD,BUY,4401.81,2026-08-12T07:30:18.585016+00:00,7.36,,both_touched_same_bar,0.0,TREND,1.0
1515179,XAUUSD,BUY,4402.15,2026-08-12T07:05:00.553476+00:00,8.04,0.0,stop_first,0.0,TREND,1.0
1515104,XAUUSD,BUY,4402.16,2026-08-12T02:20:00.551820+00:00,8.0,0.0,stop_first,0.0,TREND,1.0
1515106,XAUUSD,BUY,4402.3,2026-08-12T02:25:00.570681+00:00,7.76,0.0,stop_first,0.0,TREND,1.0
1515138,XAUUSD,BUY,4402.49,2026-08-12T03:45:00.552247+00:00,7.76,0.0,stop_first,0.0,REVERSAL,1.0
1514927,XAUUSD,BUY,4402.8,2026-08-11T13:45:20.567196+00:00,11.66,,both_touched_same_bar,0.0,RANGE,1.0
1514674,XAUUSD,BUY,4403.1,2026-08-11T00:05:00.562913+00:00,5.72,,both_touched_same_bar,0.0,REVERSAL,1.0
1515177,XAUUSD,BUY,4403.14,2026-08-12T07:00:20.578770+00:00,8.3,0.0,stop_first,0.0,TREND,1.0
1516588,XAUUSD,BUY,4403.25,2026-08-17T11:20:16.497114+00:00,8.904,0.0,stop_first,7.0,PULLBACK,1.0
1515136,XAUUSD,BUY,4403.45,2026-08-12T03:41:00.571519+00:00,7.82,0.0,stop_first,0.0,REVERSAL,1.0
1516593,XAUUSD,BUY,4403.48,2026-08-17T11:35:00.572850+00:00,6.84,0.0,stop_first,2.0,PULLBACK,1.0
1515181,XAUUSD,BUY,4404.64,2026-08-12T07:10:16.570451+00:00,7.9,0.0,stop_first,0.0,TREND,1.0
388639006,XAUUSD,BUY,4404.71,2026-08-19T12:35:15.692763+00:00,8.03924,1.0,target_first,0.0,REVERSAL,1.0
1516544,XAUUSD,BUY,4405.12,2026-08-17T07:50:30.636239+00:00,8.947,0.0,stop_first,9.0,PULLBACK,1.0
1515199,XAUUSD,BUY,4405.42,2026-08-12T07:55:00.562857+00:00,7.36,0.0,stop_first,0.0,RANGE,1.0
1515191,XAUUSD,BUY,4405.75,2026-08-12T07:35:00.553047+00:00,7.54,,both_touched_same_bar,0.0,TREND,1.0
1515128,XAUUSD,BUY,4405.93,2026-08-12T03:21:00.602374+00:00,8.7,0.0,stop_first,0.0,TREND,1.0
1516631,XAUUSD,BUY,4406.25,2026-08-17T14:05:23.718265+00:00,14.256,1.0,target_first,1.0,TREND,1.0
1515134,XAUUSD,BUY,4406.6,2026-08-12T03:35:11.579002+00:00,8.06,0.0,stop_first,0.0,REVERSAL,1.0
1515126,XAUUSD,BUY,4406.87,2026-08-12T03:16:00.590278+00:00,9.06,0.0,stop_first,0.0,TREND,1.0
1515213,XAUUSD,BUY,4406.96,2026-08-12T08:25:06.571719+00:00,6.54,,both_touched_same_bar,0.0,TREND,1.0
1515208,XAUUSD,BUY,4407.11,2026-08-12T08:15:17.597591+00:00,6.94,,both_touched_same_bar,0.0,TREND,1.0
1515112,XAUUSD,BUY,4407.1,2026-08-12T02:41:00.587444+00:00,8.36,0.0,stop_first,0.0,TREND,1.0
1514679,XAUUSD,BUY,4407.22,2026-08-11T00:15:00.565185+00:00,6.26,0.0,stop_first,0.0,REVERSAL,1.0
1515132,XAUUSD,BUY,4407.33,2026-08-12T03:30:07.574298+00:00,8.22,0.0,stop_first,0.0,REVERSAL,1.0
1515130,XAUUSD,BUY,4407.3,2026-08-12T03:25:00.566924+00:00,8.44,0.0,stop_first,0.0,TREND,1.0
1515193,XAUUSD,BUY,4407.38,2026-08-12T07:40:17.579085+00:00,7.44,,both_touched_same_bar,0.0,TREND,1.0
1516440,XAUUSD,BUY,4407.46,2026-08-17T01:31:00.606019+00:00,11.04,0.0,stop_first,2.0,PULLBACK,1.0
1515195,XAUUSD,BUY,4407.67,2026-08-12T07:45:00.552899+00:00,7.38,0.0,stop_first,0.0,TREND,1.0
1514677,XAUUSD,BUY,4408.04,2026-08-11T00:10:06.580026+00:00,5.98,0.0,stop_first,0.0,REVERSAL,1.0
1516542,XAUUSD,BUY,4408.32,2026-08-17T07:45:23.615436+00:00,9.312,0.0,stop_first,3.0,PULLBACK,1.0
1515211,XAUUSD,BUY,4408.4,2026-08-12T08:20:00.552773+00:00,6.72,,both_touched_same_bar,0.0,REVERSAL,1.0
1515205,XAUUSD,BUY,4408.4,2026-08-12T08:10:01.566377+00:00,7.18,,both_touched_same_bar,0.0,TREND,1.0
1514682,XAUUSD,BUY,4408.57,2026-08-11T00:20:06.574305+00:00,6.22,,both_touched_same_bar,0.0,REVERSAL,1.0
1515201,XAUUSD,BUY,4408.58,2026-08-12T08:00:07.565595+00:00,7.26,0.0,stop_first,0.0,TREND,1.0
1515114,XAUUSD,BUY,4408.73,2026-08-12T02:45:01.555560+00:00,8.46,0.0,stop_first,0.0,TREND,1.0
1516633,XAUUSD,BUY,4408.67,2026-08-17T14:11:00.756362+00:00,14.064,1.0,target_first,1.0,TREND,1.0
1514690,XAUUSD,BUY,4409.16,2026-08-11T00:40:12.558512+00:00,7.28,,both_touched_same_bar,0.0,REVERSAL,1.0
1515197,XAUUSD,BUY,4409.16,2026-08-12T07:50:18.558793+00:00,7.34,0.0,stop_first,0.0,TREND,1.0
1516438,XAUUSD,BUY,4409.16,2026-08-17T01:26:00.594249+00:00,11.06,0.0,stop_first,2.0,RANGE,1.0
1515203,XAUUSD,BUY,4410.2,2026-08-12T08:05:00.567073+00:00,7.24,0.0,stop_first,0.0,TREND,1.0
1515122,XAUUSD,BUY,4410.5,2026-08-12T03:05:01.561344+00:00,8.42,0.0,stop_first,0.0,TREND,1.0
1514696,XAUUSD,BUY,4411.28,2026-08-11T00:55:00.561809+00:00,7.72,0.0,stop_first,0.0,REVERSAL,1.0
1514694,XAUUSD,BUY,4412.06,2026-08-11T00:50:08.556304+00:00,7.82,0.0,stop_first,0.0,REVERSAL,1.0
1515118,XAUUSD,BUY,4412.09,2026-08-12T02:55:20.586910+00:00,8.54,0.0,stop_first,0.0,TREND,1.0
1515116,XAUUSD,BUY,4412.24,2026-08-12T02:50:00.553335+00:00,8.64,0.0,stop_first,0.0,TREND,1.0
1514688,XAUUSD,BUY,4412.32,2026-08-11T00:35:00.574681+00:00,6.48,0.0,stop_first,0.0,REVERSAL,1.0
1515242,XAUUSD,BUY,4412.57,2026-08-12T09:55:02.565486+00:00,8.02,0.0,stop_first,0.0,REVERSAL,1.0
388639008,XAUUSD,BUY,4412.61,2026-08-19T12:40:28.700865+00:00,9.75338,1.0,target_first,1.0,REVERSAL,1.0
1514686,XAUUSD,BUY,4412.79,2026-08-11T00:30:05.554649+00:00,6.76,0.0,stop_first,0.0,REVERSAL,1.0
1515120,XAUUSD,BUY,4413.05,2026-08-12T03:00:00.565453+00:00,8.32,0.0,stop_first,0.0,TREND,1.0
1515232,XAUUSD,BUY,4413.23,2026-08-12T09:30:00.567918+00:00,8.42,,both_touched_same_bar,0.0,REVERSAL,1.0
1515238,XAUUSD,BUY,4413.54,2026-08-12T09:46:00.582628+00:00,8.08,0.0,stop_first,0.0,TREND,1.0
1515240,XAUUSD,BUY,4413.56,2026-08-12T09:50:00.566839+00:00,8.1,0.0,stop_first,0.0,TREND,1.0
1516627,XAUUSD,BUY,4413.62,2026-08-17T13:55:04.680371+00:00,10.0482,1.0,target_first,4.0,TREND,1.0
1515234,XAUUSD,BUY,4414.01,2026-08-12T09:35:08.574147+00:00,8.3,0.0,stop_first,0.0,REVERSAL,1.0
1515260,XAUUSD,BUY,4414.22,2026-08-12T10:40:06.554353+00:00,6.86,0.0,stop_first,0.0,REVERSAL,1.0
1515262,XAUUSD,BUY,4414.49,2026-08-12T10:45:22.597015+00:00,6.66,0.0,stop_first,0.0,REVERSAL,1.0
1515124,XAUUSD,BUY,4414.54,2026-08-12T03:10:18.579657+00:00,8.68,0.0,stop_first,0.0,TREND,1.0
1514684,XAUUSD,BUY,4414.61,2026-08-11T00:25:27.597800+00:00,6.64,0.0,stop_first,0.0,REVERSAL,1.0
1514702,XAUUSD,BUY,4414.81,2026-08-11T01:10:00.558214+00:00,10.72,0.0,stop_first,0.0,REVERSAL,1.0
1516645,XAUUSD,BUY,4415.09,2026-08-17T14:45:14.754154+00:00,15.84,,no_touch_in_horizon,12.0,TREND,1.0
1515244,XAUUSD,BUY,4415.28,2026-08-12T10:00:22.579934+00:00,8.1,0.0,stop_first,0.0,REVERSAL,1.0
1516649,XAUUSD,BUY,4415.47,2026-08-17T14:56:00.803435+00:00,15.432,,no_touch_in_horizon,12.0,REVERSAL,1.0
1514708,XAUUSD,BUY,4415.6,2026-08-11T01:25:13.566814+00:00,10.62,0.0,stop_first,0.0,REVERSAL,1.0
1515236,XAUUSD,BUY,4416.22,2026-08-12T09:40:22.847952+00:00,8.28,0.0,stop_first,0.0,REVERSAL,1.0
1515258,XAUUSD,BUY,4416.54,2026-08-12T10:35:00.563020+00:00,6.76,0.0,stop_first,0.0,REVERSAL,1.0
1515246,XAUUSD,BUY,4416.46,2026-08-12T10:06:00.591439+00:00,7.9,0.0,stop_first,0.0,TREND,1.0
1516750,XAUUSD,BUY,4417.44,2026-08-17T20:10:19.587515+00:00,8.004,,no_touch_in_horizon,12.0,RANGE,1.0
1514714,XAUUSD,BUY,4417.37,2026-08-11T01:40:22.590011+00:00,10.58,0.0,stop_first,0.0,REVERSAL,1.0
1514692,XAUUSD,BUY,4417.54,2026-08-11T00:45:00.560231+00:00,7.48,0.0,stop_first,0.0,REVERSAL,1.0
1516748,XAUUSD,BUY,4417.46,2026-08-17T20:05:10.582301+00:00,8.441,,no_touch_in_horizon,12.0,PULLBACK,1.0
1514704,XAUUSD,BUY,4417.51,2026-08-11T01:15:11.576162+00:00,10.72,0.0,stop_first,0.0,REVERSAL,1.0
1516653,XAUUSD,BUY,4417.52,2026-08-17T15:05:10.770030+00:00,14.424,,no_touch_in_horizon,12.0,REVERSAL,1.0
1516754,XAUUSD,BUY,4417.72,2026-08-17T20:21:00.590958+00:00,7.13,,no_touch_in_horizon,12.0,PULLBACK,1.0
1516752,XAUUSD,BUY,4417.78,2026-08-17T20:15:28.603269+00:00,7.92,,no_touch_in_horizon,12.0,RANGE,1.0
1516651,XAUUSD,BUY,4417.76,2026-08-17T15:00:00.691040+00:00,14.88,,no_touch_in_horizon,12.0,TREND,1.0
1515250,XAUUSD,BUY,4418.07,2026-08-12T10:15:00.568771+00:00,7.5,0.0,stop_first,0.0,TREND,1.0
1515229,XAUUSD,BUY,4418.1,2026-08-12T09:25:00.567953+00:00,8.08,,both_touched_same_bar,0.0,REVERSAL,1.0
1515248,XAUUSD,BUY,4418.7,2026-08-12T10:10:00.565695+00:00,7.74,0.0,stop_first,0.0,TREND,1.0
1516647,XAUUSD,BUY,4418.94,2026-08-17T14:50:29.851426+00:00,15.019,,no_touch_in_horizon,12.0,REVERSAL,1.0
1514706,XAUUSD,BUY,4419.0,2026-08-11T01:20:00.554029+00:00,11.08,0.0,stop_first,0.0,REVERSAL,1.0
1514712,XAUUSD,BUY,4419.3,2026-08-11T01:35:03.561843+00:00,10.32,0.0,stop_first,0.0,TREND,1.0
1515252,XAUUSD,BUY,4419.63,2026-08-12T10:20:18.578048+00:00,7.24,0.0,stop_first,0.0,TREND,1.0
1516643,XAUUSD,BUY,4419.57,2026-08-17T14:40:00.659183+00:00,16.296,,no_touch_in_horizon,12.0,RANGE,1.0
1515256,XAUUSD,BUY,4419.7,2026-08-12T10:30:00.564944+00:00,6.94,0.0,stop_first,0.0,REVERSAL,1.0
1514716,XAUUSD,BUY,4419.72,2026-08-11T01:45:00.557114+00:00,10.92,,both_touched_same_bar,0.0,TREND,1.0
1516636,XAUUSD,BUY,4419.71,2026-08-17T14:25:21.767583+00:00,16.224,,no_touch_in_horizon,12.0,REVERSAL,1.0
1515254,XAUUSD,BUY,4420.24,2026-08-12T10:26:00.601835+00:00,7.14,0.0,stop_first,0.0,REVERSAL,1.0
1516668,XAUUSD,BUY,4420.27,2026-08-17T15:45:00.731938+00:00,13.1,,no_touch_in_horizon,12.0,RANGE,1.0
1516657,XAUUSD,BUY,4420.26,2026-08-17T15:16:00.840807+00:00,14.16,,no_touch_in_horizon,12.0,TREND,1.0
1516791,XAUUSD,BUY,4420.68,2026-08-18T00:10:00.715780+00:00,7.752,1.0,target_first,1.0,TREND,1.0
1516666,XAUUSD,BUY,4420.87,2026-08-17T15:41:00.864284+00:00,12.768,,no_touch_in_horizon,12.0,TREND,1.0
1514710,XAUUSD,BUY,4421.03,2026-08-11T01:30:00.555944+00:00,10.7,0.0,stop_first,0.0,REVERSAL,1.0
1515390,XAUUSD,BUY,4421.12,2026-08-13T01:40:15.560474+00:00,13.52,0.0,stop_first,2.0,RANGE,1.0
1515384,XAUUSD,BUY,4421.79,2026-08-13T01:26:00.577149+00:00,13.58,1.0,target_first,0.0,PULLBACK,1.0
1516787,XAUUSD,BUY,4421.92,2026-08-18T00:00:17.712070+00:00,7.08,1.0,target_first,3.0,TREND,1.0
1515382,XAUUSD,BUY,4422.09,2026-08-13T01:20:16.591079+00:00,14.14,1.0,target_first,0.0,PULLBACK,1.0
1516685,XAUUSD,BUY,4423.26,2026-08-17T16:30:23.602593+00:00,10.224,,no_touch_in_horizon,12.0,RANGE,1.0
1516793,XAUUSD,BUY,4423.35,2026-08-18T00:15:04.714048+00:00,7.92,1.0,target_first,0.0,PULLBACK,1.0
1516683,XAUUSD,BUY,4423.38,2026-08-17T16:25:14.598816+00:00,10.097,,no_touch_in_horizon,12.0,PULLBACK,1.0
1516693,XAUUSD,BUY,4423.84,2026-08-17T16:50:08.589296+00:00,9.216,0.0,stop_first,6.0,RANGE,1.0
388639012,XAUUSD,BUY,4423.76,2026-08-19T12:50:00.683868+00:00,10.66552,1.0,target_first,0.0,TREND,1.0
1516691,XAUUSD,BUY,4423.98,2026-08-17T16:45:00.587827+00:00,9.456,0.0,stop_first,7.0,RANGE,1.0
1516670,XAUUSD,BUY,4424.04,2026-08-17T15:50:05.685780+00:00,12.504,,no_touch_in_horizon,12.0,PULLBACK,1.0
1516789,XAUUSD,BUY,4424.07,2026-08-18T00:05:25.749166+00:00,7.725,1.0,target_first,4.0,TREND,1.0
1516695,XAUUSD,BUY,4425.0,2026-08-17T16:55:18.585347+00:00,8.694,0.0,stop_first,4.0,PULLBACK,1.0
1516673,XAUUSD,BUY,4425.5,2026-08-17T16:00:25.614463+00:00,12.0,,no_touch_in_horizon,12.0,RANGE,1.0
1516675,XAUUSD,BUY,4426.08,2026-08-17T16:06:00.616081+00:00,11.688,,no_touch_in_horizon,12.0,PULLBACK,1.0
1516687,XAUUSD,BUY,4426.37,2026-08-17T16:36:00.620343+00:00,10.08,0.0,stop_first,8.0,PULLBACK,1.0
1514718,XAUUSD,BUY,4426.35,2026-08-11T01:50:15.567443+00:00,11.36,0.0,stop_first,0.0,TREND,1.0
1516795,XAUUSD,BUY,4426.53,2026-08-18T00:20:00.727823+00:00,8.395,1.0,target_first,6.0,PULLBACK,1.0
1516689,XAUUSD,BUY,4426.47,2026-08-17T16:41:00.640433+00:00,9.361,0.0,stop_first,7.0,RANGE,1.0
1515356,XAUUSD,BUY,4426.47,2026-08-13T00:15:20.559215+00:00,9.7,1.0,target_first,0.0,RANGE,1.0
1514734,XAUUSD,BUY,4426.5,2026-08-11T02:30:03.577675+00:00,11.74,0.0,stop_first,0.0,REVERSAL,1.0
1514722,XAUUSD,BUY,4426.72,2026-08-11T02:00:23.591166+00:00,11.66,0.0,stop_first,0.0,TREND,1.0
1515301,XAUUSD,BUY,4426.69,2026-08-12T12:50:00.568820+00:00,19.66,0.0,stop_first,0.0,TREND,1.0
1516816,XAUUSD,BUY,4426.78,2026-08-18T01:15:11.667952+00:00,10.051,0.0,stop_first,4.0,PULLBACK,1.0
1515286,XAUUSD,BUY,4426.8,2026-08-12T12:36:00.584865+00:00,18.98,,event_skip,,RANGE,1.0
1515362,XAUUSD,BUY,4427.09,2026-08-13T00:30:01.562141+00:00,10.76,,both_touched_same_bar,0.0,TREND,1.0
1514726,XAUUSD,BUY,4427.22,2026-08-11T02:10:05.561526+00:00,11.86,0.0,stop_first,0.0,TREND,1.0
1515388,XAUUSD,BUY,4427.35,2026-08-13T01:35:00.551394+00:00,13.72,0.0,stop_first,1.0,RANGE,1.0
1515292,XAUUSD,BUY,4427.88,2026-08-12T12:40:00.564540+00:00,18.86,0.0,stop_first,0.0,RANGE,1.0
1514724,XAUUSD,BUY,4428.65,2026-08-11T02:05:00.563903+00:00,11.62,0.0,stop_first,0.0,TREND,1.0
1515386,XAUUSD,BUY,4428.61,2026-08-13T01:31:00.574646+00:00,14.22,0.0,stop_first,2.0,PULLBACK,1.0
1516808,XAUUSD,BUY,4429.1,2026-08-18T00:56:01.082455+00:00,8.736,0.0,stop_first,5.0,PULLBACK,1.0
1516801,XAUUSD,BUY,4429.34,2026-08-18T00:40:08.685680+00:00,9.315,0.0,stop_first,11.0,PULLBACK,1.0
1516803,XAUUSD,BUY,4429.67,2026-08-18T00:45:17.714548+00:00,9.36,0.0,stop_first,7.0,PULLBACK,1.0
1516805,XAUUSD,BUY,4429.94,2026-08-18T00:50:25.707726+00:00,8.904,0.0,stop_first,6.0,PULLBACK,1.0
1515360,XAUUSD,BUY,4430.01,2026-08-13T00:25:00.563333+00:00,10.68,,both_touched_same_bar,0.0,RANGE,1.0
1516814,XAUUSD,BUY,4430.11,2026-08-18T01:10:04.588041+00:00,10.248,0.0,stop_first,5.0,PULLBACK,1.0
1515303,XAUUSD,BUY,4430.22,2026-08-12T12:55:08.591553+00:00,19.08,0.0,stop_first,0.0,TREND,1.0
1514732,XAUUSD,BUY,4430.3,2026-08-11T02:25:27.580781+00:00,12.1,0.0,stop_first,0.0,REVERSAL,1.0
1515372,XAUUSD,BUY,4430.37,2026-08-13T00:55:06.567859+00:00,12.98,0.0,stop_first,7.0,PULLBACK,1.0
1514730,XAUUSD,BUY,4430.47,2026-08-11T02:20:14.573803+00:00,11.86,0.0,stop_first,0.0,REVERSAL,1.0
1515374,XAUUSD,BUY,4431.0,2026-08-13T01:01:00.591202+00:00,14.0,0.0,stop_first,6.0,PULLBACK,1.0
1515370,XAUUSD,BUY,4431.36,2026-08-13T00:50:00.566682+00:00,13.42,0.0,stop_first,8.0,PULLBACK,1.0
1514720,XAUUSD,BUY,4431.9,2026-08-11T01:55:04.559321+00:00,11.74,0.0,stop_first,0.0,TREND,1.0
1515358,XAUUSD,BUY,4432.41,2026-08-13T00:21:00.583618+00:00,9.88,0.0,stop_first,0.0,RANGE,1.0
1516812,XAUUSD,BUY,4432.83,2026-08-18T01:05:00.682428+00:00,10.296,0.0,stop_first,2.0,PULLBACK,1.0
1514728,XAUUSD,BUY,4433.26,2026-08-11T02:15:00.552898+00:00,12.28,0.0,stop_first,0.0,REVERSAL,1.0
1515378,XAUUSD,BUY,4433.57,2026-08-13T01:11:00.587761+00:00,13.42,0.0,stop_first,1.0,PULLBACK,1.0
1515380,XAUUSD,BUY,4433.85,2026-08-13T01:15:00.567998+00:00,13.5,0.0,stop_first,0.0,PULLBACK,1.0
1515376,XAUUSD,BUY,4434.79,2026-08-13T01:05:18.631679+00:00,13.74,0.0,stop_first,2.0,PULLBACK,1.0
1515368,XAUUSD,BUY,4438.53,2026-08-13T00:46:00.588285+00:00,12.86,0.0,stop_first,1.0,PULLBACK,1.0
1515366,XAUUSD,BUY,4439.1,2026-08-13T00:40:29.565102+00:00,13.22,0.0,stop_first,0.0,PULLBACK,1.0
388639014,XAUUSD,BUY,4441.18,2026-08-19T12:55:03.691399+00:00,11.85641,0.0,stop_first,0.0,REVERSAL,1.0
1515364,XAUUSD,BUY,4444.6,2026-08-13T00:35:14.589345+00:00,13.38,0.0,stop_first,0.0,RANGE,1.0
388639019,XAUUSD,BUY,4458.93,2026-08-19T13:11:00.836085+00:00,14.27507,0.0,stop_first,4.0,REVERSAL,1.0
388639343,XAUUSD,BUY,4477.53,2026-08-20T13:05:00.619432+00:00,13.1,1.0,target_first,0.0,REVERSAL,1.0
388639041,XAUUSD,BUY,4480.13,2026-08-19T14:46:00.715783+00:00,10.27943,1.0,target_first,10.0,TREND,1.0
388639341,XAUUSD,BUY,4481.76,2026-08-20T13:00:10.680251+00:00,13.52,0.0,stop_first,5.0,REVERSAL,1.0
388639094,XAUUSD,BUY,4483.31,2026-08-19T18:20:16.674163+00:00,7.14405,0.0,stop_first,0.0,REVERSAL,1.0
388639092,XAUUSD,BUY,4484.29,2026-08-19T18:15:05.634526+00:00,7.29455,0.0,stop_first,1.0,REVERSAL,1.0
388639085,XAUUSD,BUY,4486.76,2026-08-19T17:26:00.685928+00:00,7.07106,1.0,target_first,6.0,PULLBACK,1.0
388639048,XAUUSD,BUY,4487.51,2026-08-19T15:40:21.714254+00:00,10.53065,1.0,target_first,5.0,TREND,1.0
388639046,XAUUSD,BUY,4487.49,2026-08-19T15:35:11.686728+00:00,11.15878,1.0,target_first,6.0,TREND,1.0
388639090,XAUUSD,BUY,4488.77,2026-08-19T18:10:00.662139+00:00,7.47727,0.0,stop_first,1.0,REVERSAL,1.0
388639088,XAUUSD,BUY,4488.9,2026-08-19T17:35:00.623660+00:00,6.88832,1.0,target_first,4.0,RANGE,1.0
388639083,XAUUSD,BUY,4490.14,2026-08-19T17:15:11.688117+00:00,7.23981,0.0,stop_first,11.0,PULLBACK,1.0
388639081,XAUUSD,BUY,4490.68,2026-08-19T17:10:00.647664+00:00,7.1884,,no_touch_in_horizon,12.0,RANGE,1.0
388639052,XAUUSD,BUY,4490.91,2026-08-19T15:50:08.675605+00:00,10.36184,,no_touch_in_horizon,12.0,RANGE,1.0
388639054,XAUUSD,BUY,4491.96,2026-08-19T15:55:19.693094+00:00,10.05859,,no_touch_in_horizon,12.0,RANGE,1.0
388639067,XAUUSD,BUY,4493.07,2026-08-19T16:35:00.616307+00:00,8.36984,0.0,stop_first,10.0,RANGE,1.0
388639063,XAUUSD,BUY,4493.36,2026-08-19T16:25:19.675706+00:00,8.60373,,no_touch_in_horizon,12.0,PULLBACK,1.0
388639057,XAUUSD,BUY,4493.64,2026-08-19T16:05:09.631755+00:00,9.47885,,no_touch_in_horizon,12.0,RANGE,1.0
388639061,XAUUSD,BUY,4494.1,2026-08-19T16:20:09.676023+00:00,8.69664,,no_touch_in_horizon,12.0,PULLBACK,1.0
388639065,XAUUSD,BUY,4494.78,2026-08-19T16:31:00.710409+00:00,8.53685,0.0,stop_first,10.0,RANGE,1.0
388639071,XAUUSD,BUY,4495.07,2026-08-19T16:45:08.641059+00:00,7.81353,0.0,stop_first,5.0,RANGE,1.0
388639069,XAUUSD,BUY,4495.11,2026-08-19T16:40:00.622635+00:00,8.08228,0.0,stop_first,8.0,RANGE,1.0
388639075,XAUUSD,BUY,4495.22,2026-08-19T16:55:30.741854+00:00,7.31657,0.0,stop_first,3.0,PULLBACK,1.0
388639176,XAUUSD,BUY,4512.08,2026-08-20T00:20:01.631776+00:00,8.36,0.0,stop_first,7.0,RANGE,1.0
388639395,XAUUSD,BUY,4514.59,2026-08-20T16:10:08.735617+00:00,17.0,0.0,stop_first,0.0,TREND,1.0
388639168,XAUUSD,BUY,4515.42,2026-08-20T00:00:23.744613+00:00,7.02,0.0,stop_first,7.0,PULLBACK,1.0
388639158,XAUUSD,BUY,4516.89,2026-08-19T23:25:00.641962+00:00,7.14,0.0,stop_first,11.0,PULLBACK,1.0
388639170,XAUUSD,BUY,4516.98,2026-08-20T00:06:00.709669+00:00,7.36,0.0,stop_first,3.0,PULLBACK,1.0
388639383,XAUUSD,BUY,4517.46,2026-08-20T15:40:08.630051+00:00,18.94,0.0,stop_first,0.0,TREND,1.0
388639385,XAUUSD,BUY,4517.51,2026-08-20T15:45:19.669705+00:00,19.34,0.0,stop_first,0.0,TREND,1.0
388639140,XAUUSD,BUY,4518.89,2026-08-19T22:40:19.677244+00:00,5.3164,,no_touch_in_horizon,12.0,PULLBACK,1.0
388639138,XAUUSD,BUY,4518.97,2026-08-19T22:35:09.674578+00:00,5.71335,,no_touch_in_horizon,12.0,PULLBACK,1.0
388639146,XAUUSD,BUY,4519.4,2026-08-19T22:55:05.700740+00:00,5.18391,0.0,stop_first,6.0,PULLBACK,1.0
388639504,XAUUSD,BUY,4519.74,2026-08-21T02:10:17.704030+00:00,11.92,0.0,stop_first,0.0,REVERSAL,1.0
388639387,XAUUSD,BUY,4519.73,2026-08-20T15:50:00.635276+00:00,18.8,0.0,stop_first,0.0,TREND,1.0
388639393,XAUUSD,BUY,4520.08,2026-08-20T16:05:00.627279+00:00,17.24,0.0,stop_first,0.0,TREND,1.0
388639142,XAUUSD,BUY,4520.22,2026-08-19T22:45:30.737933+00:00,5.16786,0.0,stop_first,8.0,PULLBACK,1.0
388639134,XAUUSD,BUY,4520.23,2026-08-19T22:25:05.680078+00:00,5.94291,,no_touch_in_horizon,12.0,RANGE,1.0
388639130,XAUUSD,BUY,4520.21,2026-08-19T22:15:28.742912+00:00,6.37407,,no_touch_in_horizon,12.0,RANGE,1.0
388639128,XAUUSD,BUY,4520.49,2026-08-19T22:10:17.730279+00:00,6.63017,,no_touch_in_horizon,12.0,RANGE,1.0
388639152,XAUUSD,BUY,4520.47,2026-08-19T23:10:24.698461+00:00,7.24,0.0,stop_first,7.0,TREND,1.0
388639132,XAUUSD,BUY,4520.64,2026-08-19T22:20:00.669361+00:00,6.08035,,no_touch_in_horizon,12.0,RANGE,1.0
388639389,XAUUSD,BUY,4520.73,2026-08-20T15:55:00.613785+00:00,18.46,0.0,stop_first,0.0,TREND,1.0
388639144,XAUUSD,BUY,4521.44,2026-08-19T22:50:00.645802+00:00,5.37285,0.0,stop_first,5.0,PULLBACK,1.0
388639136,XAUUSD,BUY,4522.13,2026-08-19T22:30:00.631814+00:00,5.78206,0.0,stop_first,9.0,PULLBACK,1.0
388639506,XAUUSD,BUY,4522.17,2026-08-21T02:15:00.645446+00:00,11.5,0.0,stop_first,0.0,REVERSAL,1.0
388639126,XAUUSD,BUY,4522.58,2026-08-19T22:05:09.666241+00:00,6.83793,,no_touch_in_horizon,12.0,TREND,1.0
388639150,XAUUSD,BUY,4522.57,2026-08-19T23:05:10.689619+00:00,7.46,0.0,stop_first,4.0,RANGE,1.0
388639508,XAUUSD,BUY,4523.46,2026-08-21T02:20:08.631528+00:00,10.9,0.0,stop_first,0.0,REVERSAL,1.0
388639148,XAUUSD,BUY,4523.68,2026-08-19T23:00:00.640258+00:00,7.64,0.0,stop_first,3.0,RANGE,1.0
388639381,XAUUSD,BUY,4523.75,2026-08-20T15:35:00.641695+00:00,19.14,0.0,stop_first,0.0,TREND,1.0
388639391,XAUUSD,BUY,4524.43,2026-08-20T16:00:07.657814+00:00,17.8,0.0,stop_first,0.0,TREND,1.0
